,time,ID,01VCU_Tx_trqMCURR,02VCU_Tx_nMCURR,03VCU_Tx_stMCURRKeyOn,04VCU_Tx_stMCURRActDischrg,05VCU_Tx_stMCURRActSC,06VCU_Tx_stMCURRReq,07VCU_Tx_stMCUCRRMod,08VCU_Tx_stMCURRTrqFlg,09VCU_Tx_stMCURRNFlg,10VCU_Tx_ctRolling8,11VCU_Tx_numChkS8
485,276.870072,515,30070,38268,1,0,0,1,0,0,0,3,91
486,277.439862,515,30068,38268,1,0,0,1,0,0,0,12,203
487,278.010059,515,30228,38268,1,0,0,1,0,0,0,5,59
488,278.580056,515,30201,38268,1,0,0,1,0,0,0,14,171
489,279.14985099999996,515,30175,38268,1,0,0,1,0,0,0,6,43
490,279.720075,515,30160,38268,1,0,0,1,0,0,0,0,139
491,280.290051,515,30140,38268,1,0,0,1,0,0,0,9,251
492,280.859831,515,30127,38268,1,0,0,1,0,0,0,2,107
493,281.430039,515,30117,38268,1,0,0,1,0,0,0,11,219
494,282.000027,515,30109,38268,1,0,0,1,0,0,0,4,75
495,282.569803,515,30098,38268,1,0,0,1,0,0,0,13,187
496,283.14000899999996,515,30092,38268,1,0,0,1,0,0,0,6,43
497,283.7100200000001,515,30087,38268,1,0,0,1,0,0,0,15,155
498,284.2797950000001,515,30081,38268,1,0,0,1,0,0,0,8,11
499,284.850009,515,30079,38268,1,0,0,1,0,0,0,0,139
500,285.420011,515,30075,38268,1,0,0,1,0,0,0,10,235
501,285.989788,515,30075,38268,1,0,0,1,0,0,0,3,91
502,286.560016,515,30212,38268,1,0,0,1,0,0,0,12,203
503,287.13001299999996,515,30190,38268,1,0,0,1,0,0,0,5,59
504,287.699751,515,30168,38268,1,0,0,1,0,0,0,14,171
505,288.269969,515,30148,38268,1,0,0,1,0,0,0,7,27
506,288.83997,515,30135,38268,1,0,0,1,0,0,0,0,139
507,289.409726,515,30125,38268,1,0,0,1,0,0,0,9,251
508,289.979982,515,30115,38268,1,0,0,1,0,0,0,2,107
509,290.549957,515,30106,38268,1,0,0,1,0,0,0,10,235
510,291.119748,515,30101,38268,1,0,0,1,0,0,0,4,75
511,291.6899620000001,515,30093,38268,1,0,0,1,0,0,0,13,187
512,292.2597120000001,515,30087,38268,1,0,0,1,0,0,0,6,43
513,292.8297330000001,515,30086,38268,1,0,0,1,0,0,0,14,171
514,293.39994900000005,515,30080,38268,1,0,0,1,0,0,0,8,11
515,293.96994,515,30079,38268,1,0,0,1,0,0,0,1,123
516,294.539729,515,30077,38268,1,0,0,1,0,0,0,10,235
517,295.1099220000001,515,30075,38268,1,0,0,1,0,0,0,2,107
518,295.679956,515,30073,38268,1,0,0,1,0,0,0,12,203
519,296.249679,515,30073,38268,1,0,0,1,0,0,0,4,75
520,296.819657,515,30071,38268,1,0,0,1,0,0,0,14,171
521,297.389654,515,30071,38268,1,0,0,1,0,0,0,6,43
522,297.959655,515,30071,38268,1,0,0,1,0,0,0,0,139
523,298.529654,515,30072,38268,1,0,0,1,0,0,0,8,11
524,299.099903,515,30070,38268,1,0,0,1,0,0,0,2,107
525,299.669667,515,30071,38268,1,0,0,1,0,0,0,10,235
526,300.239642,515,30071,38268,1,0,0,1,0,0,0,4,75
527,300.809642,515,30070,38268,1,0,0,1,0,0,0,12,203
528,301.379644,515,30071,38268,1,0,0,1,0,0,0,6,43
529,301.9496450000001,515,30072,38268,1,0,0,1,0,0,0,14,171
530,302.519613,515,30073,38268,1,0,0,1,0,0,0,8,11
531,303.0896180000001,515,30074,38268,1,0,0,1,0,0,0,0,139
532,303.65961,515,30077,38268,1,0,0,1,0,0,0,10,235
533,304.229608,515,30077,38268,1,0,0,1,0,0,0,2,107
534,304.7996310000001,515,30076,38268,1,0,0,1,0,0,0,11,219
535,305.369595,515,30077,38268,1,0,0,1,0,0,0,4,75
536,305.939626,515,30077,38268,1,0,0,1,0,0,0,14,171
537,306.509601,515,30076,38268,1,0,0,1,0,0,0,6,43
538,307.0795950000001,515,30076,38268,1,0,0,1,0,0,0,15,155
539,307.649609,515,30077,38268,1,0,0,1,0,0,0,8,11
540,308.21961,515,30077,38268,1,0,0,1,0,0,0,2,107
541,308.789584,515,30075,38268,1,0,0,1,0,0,0,10,235
542,309.359565,515,30076,38268,1,0,0,1,0,0,0,4,75
543,309.929564,515,30076,38268,1,0,0,1,0,0,0,12,203
544,310.499541,515,30075,38268,1,0,0,1,0,0,0,5,59
545,311.069547,515,30075,38268,1,0,0,1,0,0,0,14,171
546,311.639561,515,30075,38268,1,0,0,1,0,0,0,7,27
547,312.209581,515,30074,38268,1,0,0,1,0,0,0,0,139
548,312.779554,515,30074,38268,1,0,0,1,0,0,0,9,251
549,313.349554,515,30076,38268,1,0,0,1,0,0,0,2,107
550,313.919535,515,30073,38268,1,0,0,1,0,0,0,11,219
551,314.489536,515,30075,38268,1,0,0,1,0,0,0,4,75
552,315.05951899999997,515,30075,38268,1,0,0,1,0,0,0,14,171
553,315.629534,515,30077,38268,1,0,0,1,0,0,0,6,43
554,316.19955,515,30077,38268,1,0,0,1,0,0,0,15,155
555,316.769512,515,30077,38268,1,0,0,1,0,0,0,8,11
556,317.339533,515,30076,38268,1,0,0,1,0,0,0,1,123
557,317.909516,515,30076,38268,1,0,0,1,0,0,0,10,235
558,318.479517,515,30076,38268,1,0,0,1,0,0,0,3,91
559,319.049504,515,30078,38268,1,0,0,1,0,0,0,12,203
560,319.619513,515,30078,38268,1,0,0,1,0,0,0,5,59
561,320.189495,515,30080,38268,1,0,0,1,0,0,0,14,171
562,320.75946899999997,515,30080,38268,1,0,0,1,0,0,0,7,27
563,321.3295,515,30082,38268,1,0,0,1,0,0,0,0,139
564,321.89948,515,30081,38268,1,0,0,1,0,0,0,9,251
565,322.46948199999997,515,30079,38268,1,0,0,1,0,0,0,2,107
566,323.039455,515,30079,38268,1,0,0,1,0,0,0,11,219
567,323.60945899999996,515,30079,38268,1,0,0,1,0,0,0,4,75
568,324.179454,515,30077,38268,1,0,0,1,0,0,0,13,187
569,324.749449,515,30076,38268,1,0,0,1,0,0,0,6,43
570,325.3194450000001,515,30078,38268,1,0,0,1,0,0,0,15,155
571,325.88948999999997,515,30076,38268,1,0,0,1,0,0,0,8,11
572,326.459473,515,30078,38268,1,0,0,1,0,0,0,1,123
573,327.029422,515,30078,38268,1,0,0,1,0,0,0,10,235
574,327.599441,515,30078,38268,1,0,0,1,0,0,0,3,91
575,328.169445,515,30080,38268,1,0,0,1,0,0,0,12,203
576,328.73943199999997,515,30080,38268,1,0,0,1,0,0,0,5,59
577,329.309401,515,30085,38268,1,0,0,1,0,0,0,14,171
578,329.879392,515,30085,38268,1,0,0,1,0,0,0,7,27
579,330.449414,515,30083,38268,1,0,0,1,0,0,0,0,139
580,331.0193930000001,515,30082,38268,1,0,0,1,0,0,0,9,251
581,331.589383,515,30082,38268,1,0,0,1,0,0,0,2,107
582,332.159399,515,30080,38268,1,0,0,1,0,0,0,11,219
583,332.729399,515,30078,38268,1,0,0,1,0,0,0,4,75
584,333.299374,515,30078,38268,1,0,0,1,0,0,0,13,187
585,333.869373,515,30077,38268,1,0,0,1,0,0,0,6,43
586,334.439366,515,30077,38268,1,0,0,1,0,0,0,15,155
587,335.009388,515,30077,38268,1,0,0,1,0,0,0,8,11
588,335.579398,515,30077,38268,1,0,0,1,0,0,0,1,123
589,336.149359,515,30077,38268,1,0,0,1,0,0,0,10,235
590,336.719355,515,30077,38268,1,0,0,1,0,0,0,3,91
591,337.28934,515,30077,38268,1,0,0,1,0,0,0,12,203
592,337.859331,515,30074,38268,1,0,0,1,0,0,0,5,59
593,338.4293350000001,515,30074,38268,1,0,0,1,0,0,0,14,171
594,338.99932,515,30074,38268,1,0,0,1,0,0,0,7,27
595,339.569337,515,30072,38268,1,0,0,1,0,0,0,0,139
596,340.13930899999997,515,30071,38268,1,0,0,1,0,0,0,9,251
597,340.709305,515,30073,38268,1,0,0,1,0,0,0,2,107
598,341.279304,515,30073,38268,1,0,0,1,0,0,0,11,219
599,341.849286,515,30072,38268,1,0,0,1,0,0,0,4,75
600,342.419299,515,30070,38268,1,0,0,1,0,0,0,13,187
601,342.9893009999999,515,30072,38268,1,0,0,1,0,0,0,6,43
602,343.559301,515,30070,38268,1,0,0,1,0,0,0,15,155
603,344.129279,515,30069,38268,1,0,0,1,0,0,0,8,11
604,344.699276,515,30071,38268,1,0,0,1,0,0,0,1,123
605,345.269274,515,30071,38268,1,0,0,1,0,0,0,10,235
606,345.83925800000014,515,30073,38268,1,0,0,1,0,0,0,3,91
607,346.409258,515,30072,38268,1,0,0,1,0,0,0,12,203
608,346.979233,515,30072,38268,1,0,0,1,0,0,0,5,59
609,347.54926800000015,515,30072,38268,1,0,0,1,0,0,0,14,171
610,348.119238,515,30072,38268,1,0,0,1,0,0,0,7,27
611,348.689252,515,30072,38268,1,0,0,1,0,0,0,0,139
612,349.259208,515,30072,38268,1,0,0,1,0,0,0,9,251
613,349.829225,515,30072,38268,1,0,0,1,0,0,0,2,107
614,350.39923999999996,515,30069,38268,1,0,0,1,0,0,0,11,219
615,350.969206,515,30071,38268,1,0,0,1,0,0,0,4,75
616,351.539189,515,30071,38268,1,0,0,1,0,0,0,13,187
617,352.10920600000014,515,30071,38268,1,0,0,1,0,0,0,6,43
618,352.679195,515,30071,38268,1,0,0,1,0,0,0,15,155
619,353.249206,515,30071,38268,1,0,0,1,0,0,0,8,11
620,353.81920299999996,515,30071,38268,1,0,0,1,0,0,0,1,123
621,354.389175,515,30073,38268,1,0,0,1,0,0,0,10,235
622,354.959184,515,30073,38268,1,0,0,1,0,0,0,3,91
623,355.529168,515,30073,38268,1,0,0,1,0,0,0,12,203
624,356.099178,515,30073,38268,1,0,0,1,0,0,0,5,59
625,356.669181,515,30073,38268,1,0,0,1,0,0,0,14,171
626,357.23918,515,30075,38268,1,0,0,1,0,0,0,7,27
627,357.809176,515,30073,38268,1,0,0,1,0,0,0,0,139
628,358.379148,515,30073,38268,1,0,0,1,0,0,0,9,251
629,358.94917599999997,515,30073,38268,1,0,0,1,0,0,0,2,107
630,359.51912400000015,515,30073,38268,1,0,0,1,0,0,0,11,219
631,360.089124,515,30073,38268,1,0,0,1,0,0,0,4,75
632,360.659129,515,30071,38268,1,0,0,1,0,0,0,13,187
633,361.229145,515,30071,38268,1,0,0,1,0,0,0,6,43
634,361.799148,515,30070,38268,1,0,0,1,0,0,0,15,155
635,362.369127,515,30070,38268,1,0,0,1,0,0,0,8,11
636,362.93911099999997,515,30072,38268,1,0,0,1,0,0,0,1,123
637,363.50913199999997,515,30072,38268,1,0,0,1,0,0,0,10,235
638,364.079108,515,30072,38268,1,0,0,1,0,0,0,3,91
639,364.649091,515,30072,38268,1,0,0,1,0,0,0,12,203
640,365.219073,515,30072,38268,1,0,0,1,0,0,0,5,59
641,365.78911400000004,515,30072,38268,1,0,0,1,0,0,0,14,171
642,366.359113,515,30072,38268,1,0,0,1,0,0,0,7,27
643,366.929083,515,30072,38268,1,0,0,1,0,0,0,0,139
644,367.49908500000004,515,30072,38268,1,0,0,1,0,0,0,9,251
645,368.069097,515,30072,38268,1,0,0,1,0,0,0,2,107
646,368.639045,515,30072,38268,1,0,0,1,0,0,0,11,219
647,369.209083,515,30072,38268,1,0,0,1,0,0,0,4,75
648,369.779067,515,30072,38268,1,0,0,1,0,0,0,13,187
649,370.349077,515,30072,38268,1,0,0,1,0,0,0,6,43
650,370.91904300000004,515,30072,38268,1,0,0,1,0,0,0,15,155
651,371.489072,515,30072,38268,1,0,0,1,0,0,0,8,11
652,372.059044,515,30070,38268,1,0,0,1,0,0,0,1,123
653,372.629043,515,30070,38268,1,0,0,1,0,0,0,10,235
654,373.19901200000004,515,30070,38268,1,0,0,1,0,0,0,3,91
655,373.769047,515,30070,38268,1,0,0,1,0,0,0,12,203
656,374.339029,515,30068,38268,1,0,0,1,0,0,0,5,59
657,374.90903399999996,515,30065,38268,1,0,0,1,0,0,0,14,171
658,375.47900699999997,515,30069,38268,1,0,0,1,0,0,0,7,27
659,376.049011,515,30067,38268,1,0,0,1,0,0,0,0,139
660,376.619016,515,30069,38268,1,0,0,1,0,0,0,9,251
661,377.188987,515,30069,38268,1,0,0,1,0,0,0,2,107
662,377.758969,515,30068,38268,1,0,0,1,0,0,0,10,235
663,378.328978,515,30068,38268,1,0,0,1,0,0,0,4,75
664,378.898985,515,30068,38268,1,0,0,1,0,0,0,13,187
665,379.46897,515,30068,38268,1,0,0,1,0,0,0,6,43
666,380.039001,515,30070,38268,1,0,0,1,0,0,0,15,155
667,380.608962,515,30070,38268,1,0,0,1,0,0,0,8,11
668,381.178954,515,30070,38268,1,0,0,1,0,0,0,1,123
669,381.74895499999997,515,30070,38268,1,0,0,1,0,0,0,10,235
670,382.318969,515,30068,38268,1,0,0,1,0,0,0,3,91
671,382.888974,515,30068,38268,1,0,0,1,0,0,0,12,203
672,383.458932,515,30064,38268,1,0,0,1,0,0,0,5,59
673,384.028972,515,30063,38268,1,0,0,1,0,0,0,14,171
674,384.598948,515,30063,38268,1,0,0,1,0,0,0,7,27
675,385.168932,515,30065,38268,1,0,0,1,0,0,0,0,139
676,385.738941,515,30064,38268,1,0,0,1,0,0,0,9,251
677,386.308917,515,30066,38268,1,0,0,1,0,0,0,2,107
678,386.87890600000003,515,30066,38268,1,0,0,1,0,0,0,11,219
679,387.44891,515,30066,38268,1,0,0,1,0,0,0,4,75
680,388.018935,515,30066,38268,1,0,0,1,0,0,0,13,187
681,388.588923,515,30066,38268,1,0,0,1,0,0,0,6,43
682,389.15892,515,30066,38268,1,0,0,1,0,0,0,15,155
683,389.728911,515,30066,38268,1,0,0,1,0,0,0,8,11
684,390.29889199999997,515,30063,38268,1,0,0,1,0,0,0,1,123
685,390.868902,515,30065,38268,1,0,0,1,0,0,0,10,235
686,391.438881,515,30065,38268,1,0,0,1,0,0,0,3,91
687,392.008883,515,30063,38268,1,0,0,1,0,0,0,12,203
688,392.57887999999997,515,30065,38268,1,0,0,1,0,0,0,5,59
689,393.148864,515,30063,38268,1,0,0,1,0,0,0,14,171
690,393.718856,515,30060,38268,1,0,0,1,0,0,0,7,27
691,394.288834,515,30062,38268,1,0,0,1,0,0,0,0,139
692,394.858857,515,30062,38268,1,0,0,1,0,0,0,9,251
693,395.428847,515,30062,38268,1,0,0,1,0,0,0,2,107
694,395.998835,515,30063,38268,1,0,0,1,0,0,0,11,219
695,396.568844,515,30061,38268,1,0,0,1,0,0,0,4,75
696,397.138826,515,30061,38268,1,0,0,1,0,0,0,13,187
697,397.708822,515,30063,38268,1,0,0,1,0,0,0,6,43
698,398.278815,515,30063,38268,1,0,0,1,0,0,0,15,155
699,398.848818,515,30063,38268,1,0,0,1,0,0,0,8,11
700,399.41882400000003,515,30062,38268,1,0,0,1,0,0,0,1,123
701,399.988808,515,30062,38268,1,0,0,1,0,0,0,10,235
702,400.558784,515,30064,38268,1,0,0,1,0,0,0,3,91
703,401.128783,515,30064,38268,1,0,0,1,0,0,0,12,203
704,401.69879,515,30064,38268,1,0,0,1,0,0,0,5,59
705,402.268795,515,30064,38268,1,0,0,1,0,0,0,14,171
706,402.838779,515,30066,38268,1,0,0,1,0,0,0,7,27
707,403.408806,515,30066,38268,1,0,0,1,0,0,0,0,139
708,403.978785,515,30067,38268,1,0,0,1,0,0,0,9,251
709,404.548773,515,30069,38268,1,0,0,1,0,0,0,2,107
710,405.118741,515,30071,38268,1,0,0,1,0,0,0,11,219
711,405.688769,515,30067,38268,1,0,0,1,0,0,0,4,75
712,406.258749,515,30067,38268,1,0,0,1,0,0,0,13,187
713,406.828759,515,30068,38268,1,0,0,1,0,0,0,6,43
714,407.398773,515,30068,38268,1,0,0,1,0,0,0,15,155
715,407.968726,515,30070,38268,1,0,0,1,0,0,0,8,11
716,408.538728,515,30068,38268,1,0,0,1,0,0,0,1,123
717,409.108745,515,30068,38268,1,0,0,1,0,0,0,10,235
718,409.678727,515,30068,38268,1,0,0,1,0,0,0,3,91
719,410.248738,515,30068,38268,1,0,0,1,0,0,0,12,203
720,410.81871,515,30068,38268,1,0,0,1,0,0,0,5,59
721,411.38869900000003,515,30069,38268,1,0,0,1,0,0,0,14,171
722,411.958685,515,30067,38268,1,0,0,1,0,0,0,7,27
723,412.528685,515,30067,38268,1,0,0,1,0,0,0,0,139
724,413.098682,515,30062,38268,1,0,0,1,0,0,0,9,251
725,413.668703,515,30062,38268,1,0,0,1,0,0,0,2,107
726,414.238682,515,30062,38268,1,0,0,1,0,0,0,11,219
727,414.808668,515,30062,38268,1,0,0,1,0,0,0,4,75
728,415.378683,515,30062,38268,1,0,0,1,0,0,0,13,187
729,415.948688,515,30063,38268,1,0,0,1,0,0,0,6,43
730,416.518668,515,30211,38268,1,0,0,1,0,0,0,15,155
731,417.08865,515,30185,38268,1,0,0,1,0,0,0,8,11
732,417.65867599999996,515,30163,38268,1,0,0,1,0,0,0,1,123
733,418.22864100000004,515,30146,38268,1,0,0,1,0,0,0,10,235
734,418.798657,515,30132,38268,1,0,0,1,0,0,0,3,91
735,419.368659,515,30115,38268,1,0,0,1,0,0,0,12,203
736,419.938634,515,30104,38268,1,0,0,1,0,0,0,5,59
737,420.50864,515,30097,38268,1,0,0,1,0,0,0,14,171
738,421.078617,515,30086,38268,1,0,0,1,0,0,0,7,27
739,421.648617,515,30080,38268,1,0,0,1,0,0,0,0,139
740,422.218612,515,30073,38268,1,0,0,1,0,0,0,9,251
741,422.78860599999996,515,30067,38268,1,0,0,1,0,0,0,2,107
742,423.35861600000004,515,30066,38268,1,0,0,1,0,0,0,11,219
743,423.92858600000005,515,30062,38268,1,0,0,1,0,0,0,4,75
744,424.49858,515,30061,38268,1,0,0,1,0,0,0,13,187
745,425.06859199999997,515,30200,38268,1,0,0,1,0,0,0,6,43
746,425.63857699999994,515,30172,38268,1,0,0,1,0,0,0,15,155
747,426.208574,515,30155,38268,1,0,0,1,0,0,0,8,11
748,426.77856900000006,515,30137,38268,1,0,0,1,0,0,0,1,123
749,427.348561,515,30121,38268,1,0,0,1,0,0,0,10,235
750,427.918547,515,30109,38268,1,0,0,1,0,0,0,3,91
751,428.488584,515,30099,38268,1,0,0,1,0,0,0,12,203
752,429.058553,515,30090,38268,1,0,0,1,0,0,0,5,59
753,429.62858200000005,515,30081,38268,1,0,0,1,0,0,0,14,171
754,430.19856500000003,515,30073,38268,1,0,0,1,0,0,0,7,27
755,430.768565,515,30067,38268,1,0,0,1,0,0,0,0,139
756,431.338546,515,30209,38268,1,0,0,1,0,0,0,9,251
757,431.908521,515,30183,38268,1,0,0,1,0,0,0,2,107
758,432.47851799999995,515,30161,38268,1,0,0,1,0,0,0,11,219
759,433.04853399999996,515,30141,38268,1,0,0,1,0,0,0,4,75
760,433.618534,515,30128,38268,1,0,0,1,0,0,0,13,187
761,434.18853600000006,515,30114,38268,1,0,0,1,0,0,0,6,43
762,434.75850499999996,515,30104,38268,1,0,0,1,0,0,0,14,171
763,435.328539,515,30095,38268,1,0,0,1,0,0,0,8,11
764,435.8985,515,30087,38268,1,0,0,1,0,0,0,1,123
765,436.468505,515,30079,38268,1,0,0,1,0,0,0,10,235
766,437.03849299999996,515,30075,38268,1,0,0,1,0,0,0,3,91
767,437.608474,515,30071,38268,1,0,0,1,0,0,0,12,203
768,438.178501,515,30068,38268,1,0,0,1,0,0,0,5,59
769,438.748482,515,30066,38268,1,0,0,1,0,0,0,14,171
770,439.318475,515,30064,38268,1,0,0,1,0,0,0,7,27
771,439.88846399999994,515,30061,38268,1,0,0,1,0,0,0,0,139
772,440.458474,515,30063,38268,1,0,0,1,0,0,0,9,251
773,441.028474,515,30061,38268,1,0,0,1,0,0,0,2,107
774,441.598438,515,30059,38268,1,0,0,1,0,0,0,11,219
775,442.16845599999994,515,30061,38268,1,0,0,1,0,0,0,4,75
776,442.73842699999994,515,30000,38268,1,0,0,1,0,0,0,13,187
777,443.308449,515,30000,38268,1,0,0,1,0,0,0,6,43
778,443.878457,515,30000,38268,1,0,0,1,0,0,0,15,155
779,444.44841399999996,515,30000,38268,1,0,0,1,0,0,0,8,11
780,445.01843499999995,515,30000,38268,1,0,0,1,0,0,0,1,123
781,445.5884,515,30000,38268,1,0,0,1,0,0,0,10,235
782,446.15839500000004,515,30000,38268,1,0,0,1,0,0,0,3,91
783,446.728429,515,30000,38268,1,0,0,1,0,0,0,12,203
784,447.29842699999995,515,30000,38268,1,0,0,1,0,0,0,5,59
785,447.86840599999994,515,30000,38268,1,0,0,1,0,0,0,14,171
786,448.438436,515,30000,38268,1,0,0,1,0,0,0,7,27
787,449.00839400000007,515,30000,38268,1,0,0,1,0,0,0,0,139
788,449.57839400000006,515,30000,38268,1,0,0,1,0,0,0,9,251
789,450.14839800000004,515,30000,38268,1,0,0,1,0,0,0,2,107
790,450.71838899999995,515,30000,38268,1,0,0,1,0,0,0,11,219
791,451.288393,515,30000,38268,1,0,0,1,0,0,0,4,75
792,451.858341,515,30000,38268,1,0,0,1,0,0,0,13,187
793,452.42837599999996,515,30000,38268,1,0,0,1,0,0,0,6,43
794,452.99836799999997,515,30000,38268,1,0,0,1,0,0,0,15,155
795,453.568376,515,30000,38268,1,0,0,1,0,0,0,8,11
796,454.13833099999994,515,30000,38268,1,0,0,1,0,0,0,1,123
797,454.70833200000004,515,30000,38268,1,0,0,1,0,0,0,10,235
798,455.278315,515,30000,38268,1,0,0,1,0,0,0,3,91
799,455.84834800000004,515,30000,38268,1,0,0,1,0,0,0,12,203
800,456.41832300000004,515,30000,38268,1,0,0,1,0,0,0,5,59
801,456.98833499999995,515,30000,38268,1,0,0,1,0,0,0,14,171
802,457.558325,515,30000,38268,1,0,0,1,0,0,0,7,27
803,458.12831500000004,515,30000,38268,1,0,0,1,0,0,0,0,139
804,458.69828499999994,515,30000,38268,1,0,0,1,0,0,0,9,251
805,459.26831100000004,515,30000,38268,1,0,0,1,0,0,0,2,107
806,459.838304,515,30000,38268,1,0,0,1,0,0,0,11,219
807,460.408312,515,30000,38268,1,0,0,1,0,0,0,4,75
808,460.97827199999995,515,30000,38268,1,0,0,1,0,0,0,13,187
809,461.548272,515,30000,38268,1,0,0,1,0,0,0,6,43
810,462.11826500000006,515,30000,38268,1,0,0,1,0,0,0,15,155
811,462.688288,515,30000,38268,1,0,0,1,0,0,0,8,11
812,463.25826100000006,515,30000,38268,1,0,0,1,0,0,0,1,123
813,463.828263,515,30000,38268,1,0,0,1,0,0,0,10,235
814,464.39823099999995,515,30000,38268,1,0,0,1,0,0,0,3,91
815,464.96827199999996,515,30000,38268,1,0,0,1,0,0,0,12,203
816,465.538259,515,30000,38268,1,0,0,1,0,0,0,5,59
817,466.10824299999996,515,30000,38268,1,0,0,1,0,0,0,14,171
818,466.678245,515,30000,38268,1,0,0,1,0,0,0,7,27
819,467.24826500000006,515,30000,38268,1,0,0,1,0,0,0,0,139
820,467.818216,515,30000,38268,1,0,0,1,0,0,0,9,251
821,468.38823899999994,515,30000,38268,1,0,0,1,0,0,0,2,107
822,468.958233,515,30000,38268,1,0,0,1,0,0,0,11,219
823,469.528218,515,30000,38268,1,0,0,1,0,0,0,4,75
824,470.09819699999997,515,30000,38268,1,0,0,1,0,0,0,13,187
825,470.668214,515,30000,38268,1,0,0,1,0,0,0,6,43
826,471.238189,515,30000,38268,1,0,0,1,0,0,0,15,155
827,471.808217,515,30000,38268,1,0,0,1,0,0,0,8,11
828,472.37817699999994,515,30000,38268,1,0,0,1,0,0,0,1,123
829,472.9482,515,30000,38268,1,0,0,1,0,0,0,10,235
830,473.51818399999996,515,30000,38268,1,0,0,1,0,0,0,3,91
831,474.08817,515,30000,38268,1,0,0,1,0,0,0,12,203
832,474.65816399999994,515,30000,38268,1,0,0,1,0,0,0,5,59
833,475.228178,515,30000,38268,1,0,0,1,0,0,0,14,171
834,475.798159,515,30000,38268,1,0,0,1,0,0,0,7,27
835,476.368153,515,30000,38268,1,0,0,1,0,0,0,0,139
836,476.93814299999997,515,30000,38268,1,0,0,1,0,0,0,9,251
837,477.508158,515,30000,38268,1,0,0,1,0,0,0,2,107
838,478.078142,515,30000,38268,1,0,0,1,0,0,0,11,219
839,478.648152,515,30000,38268,1,0,0,1,0,0,0,4,75
840,479.218133,515,30000,38268,1,0,0,1,0,0,0,13,187
841,479.78812400000004,515,30000,38268,1,0,0,1,0,0,0,6,43
842,480.35814000000005,515,30000,38268,1,0,0,1,0,0,0,15,155
843,480.928124,515,30000,38268,1,0,0,1,0,0,0,8,11
844,481.498099,515,30000,38268,1,0,0,1,0,0,0,1,123
845,482.06812199999996,515,30000,38268,1,0,0,1,0,0,0,10,235
846,482.638134,515,30000,38268,1,0,0,1,0,0,0,3,91
847,483.20809,515,30000,38268,1,0,0,1,0,0,0,12,203
848,483.778081,515,30000,38268,1,0,0,1,0,0,0,5,59
849,484.34810300000004,515,30000,38268,1,0,0,1,0,0,0,14,171
850,484.918072,515,30000,38268,1,0,0,1,0,0,0,7,27
851,485.488097,515,30006,38268,1,0,0,1,0,0,0,0,139
852,486.058087,515,30011,38268,1,0,0,1,0,0,0,9,251
853,486.628075,515,30013,38268,1,0,0,1,0,0,0,2,107
854,487.198047,515,30013,38268,1,0,0,1,0,0,0,11,219
855,487.76804599999997,515,30014,38268,1,0,0,1,0,0,0,4,75
856,488.338033,515,30016,38268,1,0,0,1,0,0,0,13,187
857,488.908055,515,30016,38268,1,0,0,1,0,0,0,6,43
858,489.478075,515,30015,38268,1,0,0,1,0,0,0,15,155
859,490.048051,515,30015,38268,1,0,0,1,0,0,0,8,11
860,490.61801399999996,515,30018,38268,1,0,0,1,0,0,0,1,123
861,491.18802,515,30015,38268,1,0,0,1,0,0,0,10,235
862,491.758029,515,30016,38268,1,0,0,1,0,0,0,2,107
863,492.32802300000003,515,30017,38268,1,0,0,1,0,0,0,12,203
864,492.898023,515,30017,38268,1,0,0,1,0,0,0,5,59
865,493.46803099999994,515,30018,38268,1,0,0,1,0,0,0,14,171
866,494.03801799999997,515,30013,38268,1,0,0,1,0,0,0,7,27
867,494.60799299999996,515,30012,38268,1,0,0,1,0,0,0,0,139
868,495.17799800000006,515,30014,38268,1,0,0,1,0,0,0,9,251
869,495.74799900000005,515,30014,38268,1,0,0,1,0,0,0,2,107
870,496.318007,515,30013,38268,1,0,0,1,0,0,0,11,219
871,496.88799400000005,515,30020,38268,1,0,0,1,0,0,0,4,75
872,497.457992,515,30026,38268,1,0,0,1,0,0,0,13,187
873,498.027984,515,30038,38268,1,0,0,1,0,0,0,6,43
874,498.597983,515,30036,38268,1,0,0,1,0,0,0,15,155
875,499.167973,515,30040,38268,1,0,0,1,0,0,0,8,11
876,499.73793499999994,515,30040,38268,1,0,0,1,0,0,0,1,123
877,500.30796200000003,515,30043,38268,1,0,0,1,0,0,0,10,235
878,500.877961,515,30044,38268,1,0,0,1,0,0,0,3,91
879,501.447972,515,30080,38268,1,0,0,1,0,0,0,12,203
880,502.017957,515,30099,38268,1,0,0,1,0,0,0,5,59
881,502.587925,515,30098,38268,1,0,0,1,0,0,0,14,171
882,503.157911,515,30096,38268,1,0,0,1,0,0,0,7,27
883,503.727937,515,30103,38268,1,0,0,1,0,0,0,0,139
884,504.297945,515,30111,38268,1,0,0,1,0,0,0,9,251
885,504.86794100000003,515,30116,38268,1,0,0,1,0,0,0,2,107
886,505.43791699999997,515,30144,38268,1,0,0,1,0,0,0,11,219
887,506.007904,515,30352,38268,1,0,0,1,0,0,0,4,75
888,506.577916,515,30385,38268,1,0,0,1,0,0,0,13,187
889,507.147887,515,30406,38268,1,0,0,1,0,0,0,6,43
890,507.717908,515,30409,38268,1,0,0,1,0,0,0,15,155
891,508.287888,515,30444,38268,1,0,0,1,0,0,0,8,11
