,time,ID,01VCU_Tx_trqMCURL,02VCU_Tx_nMCURL,03VCU_Tx_stMCURLKeyOn,04VCU_Tx_stMCURLActDischrg,05VCU_Tx_stMCURLActSC,06VCU_Tx_stMCURLReq,07VCU_Tx_stMCUCRLMod,08VCU_Tx_stMCURLTrqFlg,09VCU_Tx_stMCURLNFlg,10VCU_Tx_ctRolling7,11VCU_Tx_numChkS7
1185,675.726225,514,30000,38268,1,0,0,0,0,0,0,15,24
1186,676.296253,514,30000,38268,1,0,0,0,0,0,0,8,136
1187,676.866238,514,30000,38268,1,0,0,0,0,0,0,1,248
1188,677.436213,514,30000,38268,1,0,0,0,0,0,0,10,104
1189,678.0062,514,30000,38268,1,0,0,0,0,0,0,3,216
1190,678.576208,514,30000,38268,1,0,0,0,0,0,0,12,72
1191,679.1462230000002,514,30000,38268,1,0,0,0,0,0,0,5,184
1192,679.716183,514,30000,38268,1,0,0,0,0,0,0,14,40
1193,680.286214,514,30000,38268,1,0,0,0,0,0,0,7,152
1194,680.856209,514,30000,38268,1,0,0,0,0,0,0,0,8
1195,681.426197,514,30000,38268,1,0,0,0,0,0,0,9,120
1196,681.99618,514,30000,38268,1,0,0,0,0,0,0,2,232
1197,682.566193,514,30000,38268,1,0,0,0,0,0,0,11,88
1198,683.136175,514,30000,38268,1,0,0,0,0,0,0,4,200
1199,683.706184,514,30000,38268,1,0,0,0,0,0,0,13,56
1200,684.276157,514,30000,38268,1,0,0,0,0,0,0,6,168
1201,684.846185,514,30000,38268,1,0,0,0,0,0,0,15,24
1202,685.416163,514,30000,38268,1,0,0,0,0,0,0,8,136
1203,685.986131,514,30000,38268,1,0,0,0,0,0,0,1,248
1204,686.556163,514,30000,38268,1,0,0,0,0,0,0,10,104
1205,687.126157,514,30000,38268,1,0,0,0,0,0,0,3,216
1206,687.696133,514,30000,38268,1,0,0,0,0,0,0,12,72
1207,688.2661429999997,514,30000,38268,1,0,0,0,0,0,0,5,184
1208,688.836138,514,30000,38268,1,0,0,0,0,0,0,14,40
1209,689.4061360000003,514,30000,38268,1,0,0,0,0,0,0,7,152
1210,689.976119,514,30000,38268,1,0,0,0,0,0,0,0,8
1211,690.546126,514,30000,38268,1,0,0,0,0,0,0,9,120
1212,691.116092,514,30000,38268,1,0,0,0,0,0,0,2,232
1213,691.686111,514,30000,38268,1,0,0,0,0,0,0,11,88
1214,692.256119,514,30000,38268,1,0,0,0,0,0,0,4,200
1215,692.826084,514,30000,38268,1,0,0,0,0,0,0,13,56
1216,693.396109,514,30000,38268,1,0,0,0,0,0,0,6,168
1217,693.966079,514,30000,38268,1,0,0,0,0,0,0,15,24
1218,694.5361,514,30000,38268,1,0,0,0,0,0,0,8,136
1219,695.10609,514,30000,38268,1,0,0,0,0,0,0,1,248
1220,695.6760559999999,514,30000,38268,1,0,0,0,0,0,0,10,104
1221,696.246056,514,30000,38268,1,0,0,0,0,0,0,3,216
1222,696.816049,514,30000,38268,1,0,0,0,0,0,0,12,72
1223,697.3860400000003,514,30000,38268,1,0,0,0,0,0,0,5,184
1224,697.956058,514,30000,38268,1,0,0,0,0,0,0,14,40
1225,698.526043,514,30000,38268,1,0,0,0,0,0,0,7,152
1226,699.0960349999997,514,30000,38268,1,0,0,0,0,0,0,0,8
1227,699.666038,514,30000,38268,1,0,0,0,0,0,0,9,120
1228,700.236025,514,30000,38268,1,0,0,0,0,0,0,2,232
1229,700.806031,514,30000,38268,1,0,0,0,0,0,0,11,88
1230,701.376008,514,30000,38268,1,0,0,0,0,0,0,4,200
1231,701.946003,514,30000,38268,1,0,0,0,0,0,0,13,56
1232,702.516027,514,30000,38268,1,0,0,0,0,0,0,6,168
1233,703.0859929999997,514,30000,38268,1,0,0,0,0,0,0,15,24
1234,703.655981,514,30000,38268,1,0,0,0,0,0,0,8,136
1235,704.225983,514,30000,38268,1,0,0,0,0,0,0,1,248
1236,704.795973,514,30000,38268,1,0,0,0,0,0,0,10,104
1237,705.365998,514,30000,38268,1,0,0,0,0,0,0,3,216
1238,705.936001,514,30000,38268,1,0,0,0,0,0,0,12,72
1239,706.50599,514,30000,38268,1,0,0,0,0,0,0,5,184
1240,707.0759519999997,514,30000,38268,1,0,0,0,0,0,0,14,40
1241,707.645991,514,30000,38268,1,0,0,1,0,0,0,7,170
1242,708.215963,514,30000,38268,1,0,0,1,0,0,0,0,26
1243,708.785961,514,30000,38268,1,0,0,1,0,0,0,9,150
1244,709.355961,514,30000,38268,1,0,0,1,0,0,0,2,13
1245,709.9259599999997,514,30000,38268,1,0,0,1,0,0,0,11,149
1246,710.495945,514,30000,38268,1,0,0,1,0,0,0,4,42
1247,711.065931,514,30000,38268,1,0,0,1,0,0,0,13,200
1248,711.635933,514,29964,38268,1,0,0,1,0,0,0,6,88
1249,712.205915,514,29949,38268,1,0,0,1,0,0,0,15,236
1250,712.7759110000003,514,29886,38268,1,0,0,1,0,0,0,8,131
1251,713.345936,514,29845,38268,1,0,0,1,0,0,0,1,246
1252,713.9159099999997,514,29828,38268,1,0,0,1,0,0,0,10,99
1253,714.485921,514,29814,38268,1,0,0,1,0,0,0,3,211
1254,715.055883,514,29813,38268,1,0,0,1,0,0,0,12,66
1255,715.625925,514,29806,38268,1,0,0,1,0,0,0,5,174
1256,716.195874,514,29811,38268,1,0,0,1,0,0,0,14,20
1257,716.765888,514,29879,38268,1,0,0,1,0,0,0,7,129
1258,717.335875,514,29879,38268,1,0,0,1,0,0,0,0,241
1259,717.905873,514,29886,38268,1,0,0,1,0,0,0,9,97
1260,718.4758820000003,514,30000,38268,1,0,0,1,0,0,0,2,209
1261,719.0458570000003,514,30000,38268,1,0,0,1,0,0,0,11,81
1262,719.615853,514,29989,38268,1,0,0,1,0,0,0,4,217
1263,720.185842,514,29950,38268,1,0,0,1,0,0,0,13,90
1264,720.755842,514,29917,38268,1,0,0,1,0,0,0,6,221
1265,721.325835,514,29957,38268,1,0,0,1,0,0,0,15,87
1266,721.895832,514,29955,38268,1,0,0,1,0,0,0,8,217
1267,722.4658559999997,514,29953,38268,1,0,0,1,0,0,0,1,93
1268,723.035853,514,30000,38268,1,0,0,1,0,0,0,10,231
1269,723.605814,514,30000,38268,1,0,0,1,0,0,0,3,112
1270,724.1758110000003,514,30000,38268,1,0,0,1,0,0,0,12,89
1271,724.745813,514,30000,38268,1,0,0,1,0,0,0,5,184
1272,725.315857,514,30000,38268,1,0,0,1,0,0,0,14,231
1273,725.885801,514,30000,38268,1,0,0,1,0,0,0,7,59
1274,726.455796,514,30105,38268,1,0,0,1,0,0,0,0,128
1275,727.025805,514,30170,38268,1,0,0,1,0,0,0,9,231
1276,727.595812,514,30477,38268,1,0,0,1,0,0,0,2,89
1277,728.165788,514,30618,38268,1,0,0,1,0,0,0,11,242
1278,728.7357820000003,514,30681,38268,1,0,0,1,0,0,0,4,4
1279,729.3057769999997,514,30643,38268,1,0,0,1,0,0,0,13,129
1280,729.875761,514,30528,38268,1,0,0,1,0,0,0,6,83
1281,730.44578,514,30337,38268,1,0,0,1,0,0,0,15,34
1282,731.015761,514,30210,38268,1,0,0,1,0,0,0,8,209
1283,731.585755,514,30121,38268,1,0,0,1,0,0,0,1,96
1284,732.155768,514,30056,38268,1,0,0,1,0,0,0,10,217
1285,732.725772,514,30134,38268,1,0,0,1,0,0,0,3,78
1286,733.295753,514,30157,38268,1,0,0,1,0,0,0,12,206
1287,733.8657440000003,514,30162,38268,1,0,0,1,0,0,0,5,84
1288,734.435724,514,30148,38268,1,0,0,1,0,0,0,14,218
1289,735.005709,514,30151,38268,1,0,0,1,0,0,0,7,88
1290,735.5757269999997,514,30155,38268,1,0,0,1,0,0,0,0,203
1291,736.145744,514,30055,38268,1,0,0,1,0,0,0,9,59
1292,736.715697,514,30012,38268,1,0,0,1,0,0,0,2,171
1293,737.285714,514,30039,38268,1,0,0,1,0,0,0,11,27
1294,737.8557099999997,514,30036,38268,1,0,0,1,0,0,0,4,136
1295,738.425709,514,30015,38268,1,0,0,1,0,0,0,13,240
1296,738.995693,514,30000,38268,1,0,0,1,0,0,0,6,86
1297,739.565691,514,30000,38268,1,0,0,1,0,0,0,15,187
1298,740.135683,514,30000,38268,1,0,0,1,0,0,0,8,28
1299,740.705697,514,30000,38268,1,0,0,1,0,0,0,1,121
1300,741.275691,514,30000,38268,1,0,0,1,0,0,0,10,178
1301,741.84566,514,30000,38268,1,0,0,1,0,0,0,3,28
1302,742.415646,514,30000,38268,1,0,0,1,0,0,0,12,193
1303,742.985681,514,30000,38268,1,0,0,1,0,0,0,5,36
1304,743.555646,514,30000,38268,1,0,0,1,0,0,0,14,231
1305,744.125653,514,30000,38268,1,0,0,1,0,0,0,7,164
1306,744.695653,514,30000,38268,1,0,0,1,0,0,0,0,11
1307,745.265653,514,30000,38268,1,0,0,1,0,0,0,9,53
1308,745.835659,514,30000,38268,1,0,0,1,0,0,0,2,155
1309,746.4056429999997,514,30000,38268,1,0,0,1,0,0,0,11,17
1310,746.975642,514,30000,38268,1,0,0,1,0,0,0,4,143
1311,747.545617,514,30000,38268,1,0,0,1,0,0,0,13,26
1312,748.11561,514,30000,38268,1,0,0,1,0,0,0,6,134
1313,748.685626,514,30000,38268,1,0,0,1,0,0,0,15,247
1314,749.25562,514,30000,38268,1,0,0,1,0,0,0,8,104
1315,749.825618,514,30000,38268,1,0,0,1,0,0,0,1,224
1316,750.39562,514,30000,38268,1,0,0,0,0,0,0,10,104
1317,750.96559,514,30000,38268,1,0,0,0,0,0,0,3,216
1318,751.535604,514,30000,38268,1,0,0,0,0,0,0,12,72
1319,752.105596,514,30000,38268,1,0,0,0,0,0,0,5,184
1320,752.6756,514,30000,38268,1,0,0,0,0,0,0,14,40
1321,753.245605,514,30000,38268,1,0,0,1,0,0,0,7,122
1322,753.8155820000003,514,30000,38268,1,0,0,1,0,0,0,0,235
1323,754.385547,514,30000,38268,1,0,0,1,0,0,0,9,91
1324,754.955595,514,30000,38268,1,0,0,1,0,0,0,2,203
1325,755.525554,514,30000,38268,1,0,0,1,0,0,0,11,53
1326,756.095589,514,30000,38268,1,0,0,1,0,0,0,4,168
1327,756.665568,514,30000,38268,1,0,0,1,0,0,0,13,25
1328,757.235562,514,30000,38268,1,0,0,1,0,0,0,6,137
1329,757.805525,514,30000,38268,1,0,0,1,0,0,0,15,249
1330,758.375546,514,30000,38268,1,0,0,1,0,0,0,8,105
1331,758.945529,514,30000,38268,1,0,0,1,0,0,0,1,217
1332,759.515504,514,30000,38268,1,0,0,1,0,0,0,10,73
1333,760.08551,514,30000,38268,1,0,0,1,0,0,0,3,185
1334,760.655504,514,30000,38268,1,0,0,1,0,0,0,12,41
1335,761.225534,514,30000,38268,1,0,0,1,0,0,0,5,153
1336,761.795491,514,30000,38268,1,0,0,1,0,0,0,14,9
1337,762.365518,514,30000,38268,1,0,0,1,0,0,0,7,121
1338,762.935499,514,30000,38268,1,0,0,1,0,0,0,0,233
1339,763.505478,514,30000,38268,1,0,0,1,0,0,0,9,89
1340,764.0755019999997,514,30000,38268,1,0,0,1,0,0,0,2,201
1341,764.645469,514,30000,38268,1,0,0,1,0,0,0,11,57
1342,765.215472,514,30000,38268,1,0,0,1,0,0,0,4,169
1343,765.785485,514,30000,38268,1,0,0,1,0,0,0,13,16
1344,766.3554519999999,514,30000,38268,1,0,0,1,0,0,0,6,136
1345,766.925473,514,30000,38268,1,0,0,1,0,0,0,15,245
1346,767.4954730000003,514,30000,38268,1,0,0,1,0,0,0,8,101
1347,768.06543,514,30000,38268,1,0,0,1,0,0,0,1,213
1348,768.635444,514,30000,38268,1,0,0,1,0,0,0,10,69
1349,769.205425,514,30000,38268,1,0,0,1,0,0,0,3,181
1350,769.775444,514,30000,38268,1,0,0,1,0,0,0,12,37
1351,770.345407,514,30000,38268,1,0,0,1,0,0,0,5,149
1352,770.915409,514,30000,38268,1,0,0,1,0,0,0,14,5
1353,771.485411,514,30000,38268,1,0,0,1,0,0,0,7,117
1354,772.055426,514,30000,38268,1,0,0,1,0,0,0,0,229
1355,772.625398,514,30000,38268,1,0,0,1,0,0,0,9,85
1356,773.195408,514,30000,38268,1,0,0,1,0,0,0,2,197
1357,773.765388,514,30000,38268,1,0,0,1,0,0,0,11,53
1358,774.335397,514,30000,38268,1,0,0,1,0,0,0,4,165
1359,774.905397,514,30000,38268,1,0,0,1,0,0,0,13,21
1360,775.4753599999997,514,30000,38268,1,0,0,1,0,0,0,6,133
1361,776.045399,514,30000,38268,1,0,0,1,0,0,0,15,245
1362,776.615376,514,30000,38268,1,0,0,1,0,0,0,8,101
1363,777.185371,514,30000,38268,1,0,0,1,0,0,0,1,213
1364,777.755379,514,30000,38268,1,0,0,1,0,0,0,10,69
1365,778.325347,514,30000,38268,1,0,0,1,0,0,0,3,181
1366,778.8953730000003,514,30000,38268,1,0,0,1,0,0,0,12,37
1367,779.465341,514,30000,38268,1,0,0,1,0,0,0,5,149
1368,780.035333,514,30000,38268,1,0,0,1,0,0,0,14,5
1369,780.6053459999997,514,30000,38268,1,0,0,1,0,0,0,7,117
1370,781.175324,514,30000,38268,1,0,0,1,0,0,0,0,229
1371,781.745329,514,30000,38268,1,0,0,1,0,0,0,9,85
1372,782.3153110000003,514,30000,38268,1,0,0,1,0,0,0,2,194
1373,782.885308,514,30000,38268,1,0,0,1,0,0,0,11,53
1374,783.4553139999997,514,30000,38268,1,0,0,1,0,0,0,4,160
1375,784.0253339999997,514,30000,38268,1,0,0,1,0,0,0,13,19
1376,784.595315,514,30000,38268,1,0,0,1,0,0,0,6,131
1377,785.165322,514,30000,38268,1,0,0,1,0,0,0,15,243
1378,785.735304,514,30000,38268,1,0,0,1,0,0,0,8,99
1379,786.3053259999997,514,30000,38268,1,0,0,1,0,0,0,1,211
1380,786.875294,514,30000,38268,1,0,0,1,0,0,0,10,67
1381,787.445279,514,30000,38268,1,0,0,1,0,0,0,3,179
1382,788.015284,514,30000,38268,1,0,0,1,0,0,0,12,27
1383,788.585269,514,30000,38268,1,0,0,1,0,0,0,5,129
1384,789.155279,514,30000,38268,1,0,0,1,0,0,0,14,231
1385,789.725283,514,30000,38268,1,0,0,1,0,0,0,7,84
1386,790.295237,514,30000,38268,1,0,0,1,0,0,0,0,200
1387,790.865237,514,30000,38268,1,0,0,1,0,0,0,9,53
1388,791.4352299999997,514,30000,38268,1,0,0,1,0,0,0,2,165
1389,792.005253,514,30000,38268,1,0,0,1,0,0,0,11,21
1390,792.575236,514,30000,38268,1,0,0,1,0,0,0,4,133
1391,793.1452360000003,514,30000,38268,1,0,0,1,0,0,0,13,237
1392,793.715242,514,30000,38268,1,0,0,1,0,0,0,6,101
1393,794.285236,514,30000,38268,1,0,0,1,0,0,0,15,213
1394,794.855235,514,30000,38268,1,0,0,1,0,0,0,8,68
1395,795.425217,514,30000,38268,1,0,0,1,0,0,0,1,175
1396,795.9951980000003,514,30000,38268,1,0,0,1,0,0,0,10,36
1397,796.5652150000003,514,30000,38268,1,0,0,1,0,0,0,3,144
1398,797.1351980000003,514,30000,38268,1,0,0,1,0,0,0,12,249
1399,797.705179,514,30000,38268,1,0,0,1,0,0,0,5,81
1400,798.275185,514,30000,38268,1,0,0,1,0,0,0,14,152
1401,798.845171,514,30000,38268,1,0,0,1,0,0,0,7,232
1402,799.415203,514,30000,38268,1,0,0,1,0,0,0,0,53
1403,799.985185,514,30020,38268,1,0,0,1,0,0,0,9,125
1404,800.555179,514,30130,38268,1,0,0,1,0,0,0,2,229
1405,801.125163,514,30179,38268,1,0,0,1,0,0,0,11,83
1406,801.695184,514,30196,38268,1,0,0,1,0,0,0,4,190
1407,802.265161,514,30196,38268,1,0,0,1,0,0,0,13,46
1408,802.835147,514,30203,38268,1,0,0,1,0,0,0,6,171
1409,803.405148,514,30206,38268,1,0,0,1,0,0,0,15,42
1410,803.975138,514,30246,38268,1,0,0,1,0,0,0,8,177
1411,804.54513,514,30339,38268,1,0,0,1,0,0,0,1,78
1412,805.115136,514,30394,38268,1,0,0,1,0,0,0,10,19
1413,805.6851320000003,514,30436,38268,1,0,0,1,0,0,0,3,12
1414,806.25511,514,30445,38268,1,0,0,1,0,0,0,12,161
1415,806.825137,514,30447,38268,1,0,0,1,0,0,0,5,92
1416,807.3951099999997,514,30440,38268,1,0,0,1,0,0,0,14,30
1417,807.965128,514,30365,38268,1,0,0,1,0,0,0,7,223
1418,808.535112,514,30253,38268,1,0,0,1,0,0,0,0,140
1419,809.1051,514,30096,38268,1,0,0,1,0,0,0,9,18
1420,809.6751059999997,514,30178,38268,1,0,0,1,0,0,0,2,147
1421,810.245106,514,30146,38268,1,0,0,1,0,0,0,11,25
1422,810.815099,514,30162,38268,1,0,0,1,0,0,0,4,139
1423,811.385105,514,30159,38268,1,0,0,1,0,0,0,13,251
1424,811.955054,514,30154,38268,1,0,0,1,0,0,0,6,107
1425,812.525084,514,30163,38268,1,0,0,1,0,0,0,15,219
1426,813.095083,514,30161,38268,1,0,0,1,0,0,0,8,75
1427,813.6650490000003,514,30220,38268,1,0,0,1,0,0,0,1,187
1428,814.2350349999997,514,30268,38268,1,0,0,1,0,0,0,10,43
1429,814.805028,514,30351,38268,1,0,0,1,0,0,0,3,155
1430,815.375056,514,30350,38268,1,0,0,1,0,0,0,12,11
1431,815.94506,514,30350,38268,1,0,0,1,0,0,0,5,123
1432,816.515059,514,30354,38268,1,0,0,1,0,0,0,14,235
1433,817.085022,514,30380,38268,1,0,0,1,0,0,0,7,91
1434,817.65504,514,30381,38268,1,0,0,1,0,0,0,0,203
1435,818.225003,514,30381,38268,1,0,0,1,0,0,0,9,59
1436,818.795031,514,30374,38268,1,0,0,1,0,0,0,2,171
1437,819.3650309999997,514,30341,38268,1,0,0,1,0,0,0,11,27
1438,819.935019,514,30315,38268,1,0,0,1,0,0,0,4,139
1439,820.5050209999997,514,30314,38268,1,0,0,1,0,0,0,13,251
1440,821.074975,514,30325,38268,1,0,0,1,0,0,0,6,107
1441,821.644993,514,30321,38268,1,0,0,1,0,0,0,15,219
1442,822.215004,514,30323,38268,1,0,0,1,0,0,0,8,75
1443,822.784973,514,30323,38268,1,0,0,1,0,0,0,1,187
1444,823.354999,514,30309,38268,1,0,0,1,0,0,0,10,43
1445,823.924995,514,30208,38268,1,0,0,1,0,0,0,3,155
1446,824.494971,514,30195,38268,1,0,0,1,0,0,0,12,11
1447,825.064966,514,30185,38268,1,0,0,1,0,0,0,5,123
1448,825.634953,514,30097,38268,1,0,0,1,0,0,0,14,235
1449,826.204949,514,30079,38268,1,0,0,1,0,0,0,7,91
1450,826.774942,514,30072,38268,1,0,0,1,0,0,0,0,203
1451,827.3449509999997,514,30073,38268,1,0,0,1,0,0,0,9,59
1452,827.914954,514,30072,38268,1,0,0,1,0,0,0,2,171
1453,828.4849379999997,514,30075,38268,1,0,0,1,0,0,0,11,27
1454,829.054931,514,30071,38268,1,0,0,1,0,0,0,4,139
1455,829.62493,514,30070,38268,1,0,0,1,0,0,0,13,251
1456,830.194925,514,30071,38268,1,0,0,1,0,0,0,6,107
1457,830.765366,514,30066,38268,1,0,0,1,0,0,0,15,219
1458,831.334913,514,30073,38268,1,0,0,1,0,0,0,8,75
1459,831.9048889999997,514,30066,38268,1,0,0,1,0,0,0,1,187
1460,832.474883,514,30059,38268,1,0,0,1,0,0,0,10,43
1461,833.044892,514,30051,38268,1,0,0,1,0,0,0,3,155
1462,833.614876,514,30051,38268,1,0,0,1,0,0,0,12,11
1463,834.1849,514,30050,38268,1,0,0,1,0,0,0,5,123
1464,834.754886,514,30053,38268,1,0,0,1,0,0,0,14,235
1465,835.324895,514,30048,38268,1,0,0,1,0,0,0,7,91
1466,835.894886,514,30001,38268,1,0,0,1,0,0,0,0,203
1467,836.4648540000003,514,30000,38268,1,0,0,1,0,0,0,9,59
1468,837.034868,514,30000,38268,1,0,0,1,0,0,0,2,171
1469,837.604837,514,30000,38268,1,0,0,1,0,0,0,11,27
1470,838.174867,514,30000,38268,1,0,0,1,0,0,0,4,139
1471,838.744878,514,30000,38268,1,0,0,1,0,0,0,13,251
1472,839.3148560000003,514,30000,38268,1,0,0,1,0,0,0,6,107
1473,839.884856,514,30000,38268,1,0,0,1,0,0,0,15,219
1474,840.454853,514,30000,38268,1,0,0,1,0,0,0,8,75
1475,841.024828,514,30000,38268,1,0,0,1,0,0,0,1,187
1476,841.5948050000003,514,30000,38268,1,0,0,1,0,0,0,10,43
1477,842.164831,514,30000,38268,1,0,0,1,0,0,0,3,155
1478,842.7348,514,30000,38268,1,0,0,1,0,0,0,12,11
1479,843.304799,514,30000,38268,1,0,0,1,0,0,0,5,123
1480,843.874784,514,30000,38268,1,0,0,1,0,0,0,14,235
1481,844.4447880000001,514,30000,38268,1,0,0,1,0,0,0,7,91
1482,845.014806,514,30000,38268,1,0,0,1,0,0,0,0,203
1483,845.5847769999997,514,30000,38268,1,0,0,1,0,0,0,9,59
1484,846.1547810000003,514,30000,38268,1,0,0,1,0,0,0,2,171
1485,846.7247710000001,514,30000,38268,1,0,0,1,0,0,0,11,27
1486,847.2947839999997,514,30000,38268,1,0,0,1,0,0,0,4,139
1487,847.864833,514,30000,38268,1,0,0,1,0,0,0,13,251
1488,848.4347869999997,514,30000,38268,1,0,0,1,0,0,0,6,107
1489,849.004785,514,30000,38268,1,0,0,1,0,0,0,15,219
1490,849.5747289999997,514,30000,38268,1,0,0,1,0,0,0,8,6
1491,850.144767,514,30000,38268,1,0,0,1,0,0,0,1,5
1492,850.7147470000001,514,30000,38268,1,0,0,1,0,0,0,10,71
1493,851.2847380000003,514,30000,38268,1,0,0,1,0,0,0,3,163
1494,851.8547279999997,514,30000,38268,1,0,0,1,0,0,0,12,112
1495,852.4247300000003,514,30000,38268,1,0,0,1,0,0,0,5,213
1496,852.9947400000003,514,30000,38268,1,0,0,1,0,0,0,14,63
1497,853.564719,514,30000,38268,1,0,0,1,0,0,0,7,166
1498,854.134716,514,30000,38268,1,0,0,1,0,0,0,0,0
1499,854.704725,514,30000,38268,1,0,0,1,0,0,0,9,72
1500,855.274723,514,30000,38268,1,0,0,1,0,0,0,2,172
1501,855.844709,514,30000,38268,1,0,0,1,0,0,0,11,11
1502,856.414705,514,30101,38268,1,0,0,1,0,0,0,4,105
1503,856.9846859999999,514,30120,38268,1,0,0,1,0,0,0,13,206
1504,857.554691,514,30121,38268,1,0,0,1,0,0,0,6,56
1505,858.124693,514,30129,38268,1,0,0,1,0,0,0,15,165
1506,858.694689,514,30165,38268,1,0,0,1,0,0,0,8,21
1507,859.264685,514,30165,38268,1,0,0,1,0,0,0,1,139
1508,859.83465,514,30165,38268,1,0,0,1,0,0,0,10,10
1509,860.4046609999997,514,30029,38268,1,0,0,1,0,0,0,3,147
1510,860.9746460000001,514,30000,38268,1,0,0,1,0,0,0,12,251
1511,861.5446529999997,514,30000,38268,1,0,0,1,0,0,0,5,91
1512,862.114653,514,30000,38268,1,0,0,1,0,0,0,14,199
1513,862.6846199999999,514,30000,38268,1,0,0,1,0,0,0,7,43
1514,863.2546269999997,514,30000,38268,1,0,0,1,0,0,0,0,139
1515,863.8246220000003,514,30000,38268,1,0,0,1,0,0,0,9,233
1516,864.3946369999999,514,30000,38268,1,0,0,1,0,0,0,2,69
1517,864.964631,514,30000,38268,1,0,0,1,0,0,0,11,159
1518,865.5346390000003,514,30000,38268,1,0,0,1,0,0,0,4,249
1519,866.104607,514,30000,38268,1,0,0,1,0,0,0,13,82
1520,866.6746220000001,514,30000,38268,1,0,0,1,0,0,0,6,172
1521,867.244618,514,30000,38268,1,0,0,1,0,0,0,15,4
1522,867.8146199999999,514,30000,38268,1,0,0,1,0,0,0,8,92
1523,868.384575,514,30000,38268,1,0,0,1,0,0,0,1,181
1524,868.954584,514,30006,38268,1,0,0,1,0,0,0,10,11
1525,869.524593,514,30009,38268,1,0,0,1,0,0,0,3,94
1526,870.09457,514,30006,38268,1,0,0,1,0,0,0,12,181
1527,870.6645900000003,514,30008,38268,1,0,0,1,0,0,0,5,9
1528,871.2345710000003,514,30006,38268,1,0,0,1,0,0,0,14,93
1529,871.804584,514,30006,38268,1,0,0,1,0,0,0,7,190
1530,872.3745789999997,514,30006,38268,1,0,0,1,0,0,0,0,46
1531,872.944576,514,30008,38268,1,0,0,1,0,0,0,9,158
1532,873.514572,514,30006,38268,1,0,0,1,0,0,0,2,14
1533,874.084549,514,30007,38268,1,0,0,1,0,0,0,11,126
1534,874.654532,514,30005,38268,1,0,0,1,0,0,0,4,238
1535,875.2245369999997,514,30007,38268,1,0,0,1,0,0,0,13,94
1536,875.7945470000003,514,30007,38268,1,0,0,1,0,0,0,6,206
1537,876.364542,514,30006,38268,1,0,0,1,0,0,0,15,62
1538,876.934534,514,30006,38268,1,0,0,1,0,0,0,8,174
1539,877.5045460000001,514,30006,38268,1,0,0,1,0,0,0,1,30
1540,878.0745289999999,514,30006,38268,1,0,0,1,0,0,0,10,142
1541,878.64449,514,30007,38268,1,0,0,1,0,0,0,3,254
1542,879.214527,514,30006,38268,1,0,0,1,0,0,0,12,110
1543,879.7844779999997,514,30008,38268,1,0,0,1,0,0,0,5,222
1544,880.3544720000001,514,30006,38268,1,0,0,1,0,0,0,14,78
1545,880.9244880000001,514,30006,38268,1,0,0,1,0,0,0,7,190
1546,881.4945039999999,514,30007,38268,1,0,0,1,0,0,0,0,46
1547,882.064492,514,30006,38268,1,0,0,1,0,0,0,8,174
1548,882.6344619999999,514,30008,38268,1,0,0,1,0,0,0,2,14
1549,883.2044789999999,514,30006,38268,1,0,0,1,0,0,0,11,126
1550,883.774466,514,30006,38268,1,0,0,1,0,0,0,4,238
1551,884.344468,514,30005,38268,1,0,0,1,0,0,0,13,94
1552,884.9144460000001,514,30010,38268,1,0,0,1,0,0,0,6,206
1553,885.484465,514,30007,38268,1,0,0,1,0,0,0,15,62
1554,886.0544570000003,514,30000,38268,1,0,0,1,0,0,0,8,174
1555,886.6244300000003,514,30000,38268,1,0,0,1,0,0,0,1,30
1556,887.194454,514,30070,38268,1,0,0,1,0,0,0,10,142
1557,887.764841,514,30121,38268,1,0,0,1,0,0,0,2,14
1558,888.3343980000003,514,30238,38268,1,0,0,1,0,0,0,12,110
1559,888.904425,514,30340,38268,1,0,0,1,0,0,0,5,223
1560,889.474405,514,30419,38268,1,0,0,1,0,0,0,14,79
1561,890.0443939999999,514,30492,38268,1,0,0,1,0,0,0,7,215
1562,890.6144099999997,514,30496,38268,1,0,0,1,0,0,0,0,179
1563,891.184383,514,30513,38268,1,0,0,1,0,0,0,9,191
1564,891.754417,514,30657,38268,1,0,0,1,0,0,0,2,139
1565,892.3244,514,30773,38268,1,0,0,1,0,0,0,11,124
1566,892.8943730000003,514,30866,38268,1,0,0,1,0,0,0,4,130
1567,893.4646130000001,514,30901,38268,1,0,0,1,0,0,0,12,11
1568,894.034383,514,30860,38268,1,0,0,1,0,0,0,6,107
1569,894.6043609999997,514,30800,38268,1,0,0,1,0,0,0,15,219
1570,895.174361,514,30754,38268,1,0,0,1,0,0,0,8,75
1571,895.744357,514,30654,38268,1,0,0,1,0,0,0,1,187
1572,896.3143369999997,514,30580,38268,1,0,0,1,0,0,0,10,43
1573,896.884327,514,30451,38268,1,0,0,1,0,0,0,3,155
1574,897.4543449999999,514,30405,38268,1,0,0,1,0,0,0,12,11
1575,898.024357,514,30367,38268,1,0,0,1,0,0,0,5,123
1576,898.594324,514,30345,38268,1,0,0,1,0,0,0,14,235
1577,899.1648630000003,514,30301,38268,1,0,0,1,0,0,0,6,107
1578,899.734324,514,30289,38268,1,0,0,1,0,0,0,0,203
1579,900.304333,514,30254,38268,1,0,0,1,0,0,0,9,59
1580,900.874315,514,30253,38268,1,0,0,1,0,0,0,2,171
1581,901.4442960000001,514,30253,38268,1,0,0,1,0,0,0,11,27
