,time,ID,01VCU_Tx_trqMCUFL,02VCU_Tx_nMCUFL,03VCU_Tx_stMCUFLKeyOn,04VCU_Tx_stMCUFLActDischrg,05VCU_Tx_stMCUFLActSC,06VCU_Tx_stMCUFLReq,07VCU_Tx_stMCUCFLMod,08VCU_Tx_stMCUFLTrqFlg,09VCU_Tx_stMCUFLNFlg,10VCU_Tx_ctRolling5,11VCU_Tx_numChkS5
791,450.86769699999996,512,30000,32769,1,0,0,1,0,0,0,10,226
792,451.43765099999996,512,30000,32769,1,0,0,1,0,0,0,3,82
793,452.00768600000004,512,30000,32769,1,0,0,1,0,0,0,12,194
794,452.57765700000004,512,30000,32769,1,0,0,1,0,0,0,5,50
795,453.147645,512,30000,32769,1,0,0,1,0,0,0,14,162
796,453.71764299999995,512,30000,32769,1,0,0,1,0,0,0,7,18
797,454.287633,512,30000,32769,1,0,0,1,0,0,0,0,130
798,454.857625,512,30000,32769,1,0,0,1,0,0,0,9,242
799,455.42765999999995,512,30000,32769,1,0,0,1,0,0,0,2,98
800,455.997618,512,30000,32769,1,0,0,1,0,0,0,11,210
801,456.567633,512,30000,32769,1,0,0,1,0,0,0,4,66
802,457.137618,512,30000,32769,1,0,0,1,0,0,0,13,178
803,457.707614,512,30000,32769,1,0,0,1,0,0,0,6,34
804,458.27759299999997,512,30000,32769,1,0,0,1,0,0,0,15,146
805,458.847606,512,30000,32769,1,0,0,1,0,0,0,8,2
806,459.41760300000004,512,30000,32769,1,0,0,1,0,0,0,1,114
807,459.98759,512,30000,32769,1,0,0,1,0,0,0,10,226
808,460.55758399999996,512,30000,32769,1,0,0,1,0,0,0,3,82
809,461.12759400000004,512,30000,32769,1,0,0,1,0,0,0,12,194
810,461.697568,512,30000,32769,1,0,0,1,0,0,0,5,50
811,462.267598,512,30000,32769,1,0,0,1,0,0,0,14,162
812,462.837563,512,30000,32769,1,0,0,1,0,0,0,7,18
813,463.40758600000004,512,30000,32769,1,0,0,1,0,0,0,0,130
814,463.977571,512,30000,32769,1,0,0,1,0,0,0,9,242
815,464.547587,512,30000,32769,1,0,0,1,0,0,0,2,98
816,465.117545,512,30000,32769,1,0,0,1,0,0,0,11,210
817,465.68753,512,30000,32769,1,0,0,1,0,0,0,4,66
818,466.257537,512,30000,32769,1,0,0,1,0,0,0,13,178
819,466.827557,512,30000,32769,1,0,0,1,0,0,0,6,34
820,467.39755,512,30000,32769,1,0,0,1,0,0,0,15,146
821,467.967528,512,30000,32769,1,0,0,1,0,0,0,8,2
822,468.537518,512,30000,32769,1,0,0,1,0,0,0,1,114
823,469.10752300000007,512,30000,32769,1,0,0,1,0,0,0,10,226
824,469.67753099999993,512,30000,32769,1,0,0,1,0,0,0,3,82
825,470.247541,512,30000,32769,1,0,0,1,0,0,0,12,194
826,470.81751900000006,512,30000,32769,1,0,0,1,0,0,0,5,50
827,471.38752,512,30000,32769,1,0,0,1,0,0,0,14,162
828,471.95750499999997,512,30000,32769,1,0,0,1,0,0,0,7,18
829,472.52749400000016,512,30000,32769,1,0,0,1,0,0,0,0,130
830,473.09747300000004,512,30000,32769,1,0,0,1,0,0,0,9,242
831,473.667505,512,30000,32769,1,0,0,1,0,0,0,2,98
832,474.23745499999995,512,30000,32769,1,0,0,1,0,0,0,11,210
833,474.80747699999995,512,30000,32769,1,0,0,1,0,0,0,4,66
834,475.37745599999994,512,30000,32769,1,0,0,1,0,0,0,13,178
835,475.94747199999995,512,30000,32769,1,0,0,1,0,0,0,6,34
836,476.517446,512,30000,32769,1,0,0,1,0,0,0,15,146
837,477.08744800000005,512,30000,32769,1,0,0,1,0,0,0,8,2
838,477.65744000000007,512,30000,32769,1,0,0,1,0,0,0,1,114
839,478.227432,512,30000,32769,1,0,0,1,0,0,0,10,226
840,478.797453,512,30000,32769,1,0,0,1,0,0,0,3,82
841,479.367439,512,30000,32769,1,0,0,1,0,0,0,12,194
842,479.93745700000005,512,30000,32769,1,0,0,1,0,0,0,5,50
843,480.50744000000003,512,30000,32769,1,0,0,1,0,0,0,14,162
844,481.077456,512,30000,32769,1,0,0,1,0,0,0,7,18
845,481.64743799999997,512,30000,32769,1,0,0,1,0,0,0,0,130
846,482.21742699999993,512,30000,32769,1,0,0,1,0,0,0,9,242
847,482.78742,512,30000,32769,1,0,0,1,0,0,0,2,98
848,483.357395,512,30000,32769,1,0,0,1,0,0,0,11,210
849,483.92739900000004,512,30000,32769,1,0,0,1,0,0,0,4,66
850,484.497386,512,30000,32769,1,0,0,1,0,0,0,13,178
851,485.067372,512,30000,32769,1,0,0,1,0,0,0,6,34
852,485.637384,512,30007,32769,1,0,0,1,0,0,0,15,146
853,486.20739100000003,512,30006,32769,1,0,0,1,0,0,0,8,2
854,486.77736200000004,512,30007,32769,1,0,0,1,0,0,0,1,114
855,487.347391,512,30007,32769,1,0,0,1,0,0,0,10,226
856,487.917359,512,30009,32769,1,0,0,1,0,0,0,3,82
857,488.487347,512,30010,32769,1,0,0,1,0,0,0,12,194
858,489.057347,512,30010,32769,1,0,0,1,0,0,0,5,50
859,489.627359,512,30011,32769,1,0,0,1,0,0,0,14,162
860,490.19733099999996,512,30010,32769,1,0,0,1,0,0,0,7,18
861,490.767347,512,30010,32769,1,0,0,1,0,0,0,0,130
862,491.33733099999995,512,30011,32769,1,0,0,1,0,0,0,9,242
863,491.907337,512,30012,32769,1,0,0,1,0,0,0,2,98
864,492.47733,512,30011,32769,1,0,0,1,0,0,0,11,210
865,493.047337,512,30011,32769,1,0,0,1,0,0,0,4,66
866,493.61730199999994,512,30010,32769,1,0,0,1,0,0,0,13,178
867,494.187296,512,30009,32769,1,0,0,1,0,0,0,6,34
868,494.75728499999997,512,30009,32769,1,0,0,1,0,0,0,14,162
869,495.32730300000003,512,30009,32769,1,0,0,1,0,0,0,8,2
870,495.89728099999996,512,30010,32769,1,0,0,1,0,0,0,1,114
871,496.46731100000005,512,30010,32769,1,0,0,1,0,0,0,10,226
872,497.037275,512,30013,32769,1,0,0,1,0,0,0,3,82
873,497.60726100000005,512,30022,32769,1,0,0,1,0,0,0,12,194
874,498.177278,512,30024,32769,1,0,0,1,0,0,0,5,50
875,498.74729699999995,512,30023,32769,1,0,0,1,0,0,0,14,162
876,499.317245,512,30028,32769,1,0,0,1,0,0,0,7,18
877,499.88725300000004,512,30029,32769,1,0,0,1,0,0,0,0,130
878,500.45724800000005,512,30029,32769,1,0,0,1,0,0,0,9,242
879,501.027245,512,30029,32769,1,0,0,1,0,0,0,2,98
880,501.59726100000006,512,30064,32769,1,0,0,1,0,0,0,11,210
881,502.167225,512,30066,32769,1,0,0,1,0,0,0,4,66
882,502.73722000000004,512,30063,32769,1,0,0,1,0,0,0,13,178
883,503.30722599999996,512,30064,32769,1,0,0,1,0,0,0,6,34
884,503.87722699999995,512,30067,32769,1,0,0,1,0,0,0,15,146
885,504.44722199999995,512,30076,32769,1,0,0,1,0,0,0,8,2
886,505.017234,512,30077,32769,1,0,0,1,0,0,0,1,114
887,505.587201,512,30143,32769,1,0,0,1,0,0,0,10,226
888,506.157213,512,30250,32769,1,0,0,1,0,0,0,3,82
889,506.72722000000016,512,30262,32769,1,0,0,1,0,0,0,12,194
890,507.29723499999994,512,30271,32769,1,0,0,1,0,0,0,5,50
891,507.86721900000003,512,30275,32769,1,0,0,1,0,0,0,14,162
892,508.43720599999995,512,30297,32769,1,0,0,1,0,0,0,7,18
893,509.007175,512,30341,32769,1,0,0,1,0,0,0,0,130
894,509.57721,512,30343,32769,1,0,0,1,0,0,0,9,242
895,510.147217,512,30341,32769,1,0,0,1,0,0,0,2,98
896,510.717149,512,30343,32769,1,0,0,1,0,0,0,11,210
897,511.28714800000006,512,30343,32769,1,0,0,1,0,0,0,4,66
898,511.857165,512,30344,32769,1,0,0,1,0,0,0,13,178
899,512.427139,512,30344,32769,1,0,0,1,0,0,0,6,34
900,512.997141,512,30341,32769,1,0,0,1,0,0,0,15,146
901,513.567151,512,30333,32769,1,0,0,1,0,0,0,8,2
902,514.137155,512,30208,32769,1,0,0,1,0,0,0,1,114
903,514.7071540000002,512,30207,32769,1,0,0,1,0,0,0,10,226
904,515.2771230000002,512,30208,32769,1,0,0,1,0,0,0,3,82
905,515.847128,512,30208,32769,1,0,0,1,0,0,0,12,194
906,516.4171309999998,512,30003,32769,1,0,0,1,0,0,0,5,50
907,516.9870980000002,512,30000,32769,1,0,0,1,0,0,0,14,162
908,517.557092,512,30000,32769,1,0,0,1,0,0,0,7,18
909,518.1271009999998,512,30000,32769,1,0,0,1,0,0,0,0,130
910,518.697099,512,30000,32769,1,0,0,1,0,0,0,9,242
911,519.26712,512,30000,32769,1,0,0,1,0,0,0,2,98
912,519.837073,512,29816,32769,1,0,0,1,0,0,0,11,210
913,520.407106,512,29856,32769,1,0,0,1,0,0,0,4,66
914,520.977088,512,29900,32769,1,0,0,1,0,0,0,13,178
915,521.547091,512,29934,32769,1,0,0,1,0,0,0,6,34
916,522.117092,512,29957,32769,1,0,0,1,0,0,0,15,146
917,522.68705,512,29981,32769,1,0,0,1,0,0,0,8,2
918,523.257068,512,30000,32769,1,0,0,1,0,0,0,1,114
919,523.8270660000002,512,30014,32769,1,0,0,1,0,0,0,10,226
920,524.397026,512,30186,32769,1,0,0,1,0,0,0,3,82
921,524.9670570000002,512,30170,32769,1,0,0,1,0,0,0,12,194
922,525.537062,512,30155,32769,1,0,0,1,0,0,0,5,50
923,526.107052,512,30144,32769,1,0,0,1,0,0,0,14,162
924,526.677029,512,30132,32769,1,0,0,1,0,0,0,7,18
925,527.247054,512,30121,32769,1,0,0,1,0,0,0,0,130
926,527.816999,512,30116,32769,1,0,0,1,0,0,0,9,242
927,528.387025,512,30268,32769,1,0,0,1,0,0,0,2,98
928,528.9570209999998,512,30237,32769,1,0,0,1,0,0,0,11,210
929,529.5270009999998,512,30212,32769,1,0,0,1,0,0,0,4,66
930,530.096992,512,30187,32769,1,0,0,1,0,0,0,13,178
931,530.66702,512,30166,32769,1,0,0,1,0,0,0,6,34
932,531.236984,512,30149,32769,1,0,0,1,0,0,0,15,146
933,531.807,512,30136,32769,1,0,0,1,0,0,0,8,2
934,532.376978,512,30121,32769,1,0,0,1,0,0,0,1,114
935,532.946986,512,30110,32769,1,0,0,1,0,0,0,10,226
936,533.516952,512,30103,32769,1,0,0,1,0,0,0,3,82
937,534.086963,512,30094,32769,1,0,0,1,0,0,0,12,194
938,534.6569820000002,512,30088,32769,1,0,0,1,0,0,0,5,50
939,535.226969,512,30084,32769,1,0,0,1,0,0,0,14,162
940,535.7969509999998,512,30082,32769,1,0,0,1,0,0,0,7,18
941,536.366954,512,30077,32769,1,0,0,1,0,0,0,0,130
942,536.936927,512,30225,32769,1,0,0,1,0,0,0,9,242
943,537.506935,512,30201,32769,1,0,0,1,0,0,0,2,98
944,538.076921,512,30174,32769,1,0,0,1,0,0,0,11,210
945,538.646919,512,30154,32769,1,0,0,1,0,0,0,4,66
946,539.2169309999998,512,30142,32769,1,0,0,1,0,0,0,13,178
947,539.7869469999998,512,30125,32769,1,0,0,1,0,0,0,6,34
948,540.3569209999998,512,30114,32769,1,0,0,1,0,0,0,15,146
949,540.9269370000002,512,30105,32769,1,0,0,1,0,0,0,8,2
950,541.4968849999998,512,30097,32769,1,0,0,1,0,0,0,1,114
951,542.0668900000002,512,30090,32769,1,0,0,1,0,0,0,10,226
952,542.636875,512,30084,32769,1,0,0,1,0,0,0,3,82
953,543.20688,512,30081,32769,1,0,0,1,0,0,0,12,194
954,543.776892,512,30077,32769,1,0,0,1,0,0,0,5,50
955,544.346888,512,30071,32769,1,0,0,1,0,0,0,14,162
956,544.916887,512,30070,32769,1,0,0,1,0,0,0,7,18
957,545.486872,512,30070,32769,1,0,0,1,0,0,0,0,130
958,546.056882,512,30068,32769,1,0,0,1,0,0,0,8,2
959,546.626853,512,30066,32769,1,0,0,1,0,0,0,2,98
960,547.196839,512,30066,32769,1,0,0,1,0,0,0,11,210
961,547.766858,512,30067,32769,1,0,0,1,0,0,0,4,66
962,548.3368360000002,512,30067,32769,1,0,0,1,0,0,0,13,178
963,548.906862,512,30066,32769,1,0,0,1,0,0,0,6,34
964,549.476845,512,30064,32769,1,0,0,1,0,0,0,15,146
965,550.046842,512,30067,32769,1,0,0,1,0,0,0,8,2
966,550.616811,512,30066,32769,1,0,0,1,0,0,0,1,114
967,551.186816,512,30000,32769,1,0,0,1,0,0,0,10,226
968,551.756809,512,30000,32769,1,0,0,1,0,0,0,2,98
969,552.3268019999998,512,30000,32769,1,0,0,1,0,0,0,12,194
970,552.896794,512,30000,32769,1,0,0,1,0,0,0,5,50
971,553.4667919999998,512,30000,32769,1,0,0,1,0,0,0,14,162
972,554.036785,512,30000,32769,1,0,0,1,0,0,0,7,18
973,554.6067830000002,512,30000,32769,1,0,0,1,0,0,0,0,130
974,555.176784,512,30000,32769,1,0,0,1,0,0,0,9,242
975,555.746797,512,30000,32769,1,0,0,1,0,0,0,2,98
976,556.316786,512,30000,32769,1,0,0,1,0,0,0,11,210
977,556.886793,512,30000,32769,1,0,0,1,0,0,0,4,66
978,557.456772,512,30000,32769,1,0,0,1,0,0,0,12,194
979,558.026779,512,30000,32769,1,0,0,1,0,0,0,6,34
980,558.596761,512,30000,32769,1,0,0,1,0,0,0,15,146
981,559.166742,512,30000,32769,1,0,0,1,0,0,0,8,2
982,559.736741,512,30000,32769,1,0,0,1,0,0,0,1,114
983,560.3067269999998,512,30000,32769,1,0,0,1,0,0,0,10,226
984,560.8767349999998,512,30000,32769,1,0,0,1,0,0,0,3,82
985,561.4467400000002,512,30000,32769,1,0,0,1,0,0,0,12,194
986,562.0167150000002,512,30000,32769,1,0,0,1,0,0,0,5,50
987,562.586732,512,30000,32769,1,0,0,1,0,0,0,14,162
988,563.156717,512,30000,32769,1,0,0,1,0,0,0,6,34
989,563.7267019999998,512,30000,32769,1,0,0,1,0,0,0,0,130
990,564.296689,512,30000,32769,1,0,0,1,0,0,0,9,242
991,564.8666910000002,512,30000,32769,1,0,0,1,0,0,0,2,98
992,565.43671,512,30000,32769,1,0,0,1,0,0,0,11,210
993,566.006717,512,30000,32769,1,0,0,1,0,0,0,4,66
994,566.576686,512,30013,32769,1,0,0,1,0,0,0,13,178
995,567.146711,512,30118,32769,1,0,0,1,0,0,0,6,34
996,567.716681,512,30155,32769,1,0,0,1,0,0,0,15,146
997,568.286684,512,30197,32769,1,0,0,1,0,0,0,8,2
998,568.856674,512,30195,32769,1,0,0,1,0,0,0,0,130
999,569.426658,512,30179,32769,1,0,0,1,0,0,0,10,226
1000,569.9966509999998,512,30167,32769,1,0,0,1,0,0,0,3,82
1001,570.56667,512,30137,32769,1,0,0,1,0,0,0,12,194
1002,571.136651,512,30136,32769,1,0,0,1,0,0,0,5,50
1003,571.706646,512,30055,32769,1,0,0,1,0,0,0,14,162
1004,572.276654,512,30053,32769,1,0,0,1,0,0,0,7,18
1005,572.8466549999998,512,30054,32769,1,0,0,1,0,0,0,0,130
1006,573.416649,512,30055,32769,1,0,0,1,0,0,0,9,242
1007,573.986618,512,30099,32769,1,0,0,1,0,0,0,2,98
1008,574.556629,512,30119,32769,1,0,0,1,0,0,0,10,226
1009,575.126637,512,30111,32769,1,0,0,1,0,0,0,4,66
1010,575.696633,512,30092,32769,1,0,0,1,0,0,0,13,178
1011,576.266611,512,30135,32769,1,0,0,1,0,0,0,6,34
1012,576.836626,512,30136,32769,1,0,0,1,0,0,0,15,146
1013,577.4065969999998,512,30137,32769,1,0,0,1,0,0,0,8,2
1014,577.976613,512,30137,32769,1,0,0,1,0,0,0,1,114
1015,578.546618,512,30092,32769,1,0,0,1,0,0,0,10,226
1016,579.116574,512,30076,32769,1,0,0,1,0,0,0,3,82
1017,579.6865799999998,512,30076,32769,1,0,0,1,0,0,0,12,194
1018,580.256566,512,30000,32769,1,0,0,1,0,0,0,4,66
1019,580.826586,512,30000,32769,1,0,0,1,0,0,0,14,162
1020,581.396574,512,30000,32769,1,0,0,1,0,0,0,7,18
1021,581.96656,512,30000,32769,1,0,0,1,0,0,0,0,130
1022,582.536539,512,30000,32769,1,0,0,1,0,0,0,9,242
1023,583.106571,512,30018,32769,1,0,0,1,0,0,0,2,98
1024,583.676527,512,30018,32769,1,0,0,1,0,0,0,11,210
1025,584.246538,512,30078,32769,1,0,0,1,0,0,0,4,66
1026,584.816543,512,30087,32769,1,0,0,1,0,0,0,13,178
1027,585.3865519999998,512,30084,32769,1,0,0,1,0,0,0,6,34
1028,585.9565309999998,512,30000,32769,1,0,0,1,0,0,0,14,162
1029,586.5265469999998,512,30001,32769,1,0,0,1,0,0,0,8,2
1030,587.096503,512,30000,32769,1,0,0,1,0,0,0,1,114
1031,587.666526,512,30062,32769,1,0,0,1,0,0,0,10,226
1032,588.236523,512,30187,32769,1,0,0,1,0,0,0,3,82
1033,588.806516,512,30058,32769,1,0,0,1,0,0,0,12,194
1034,589.376513,512,30055,32769,1,0,0,1,0,0,0,5,50
1035,589.946521,512,30057,32769,1,0,0,1,0,0,0,14,162
1036,590.516504,512,30057,32769,1,0,0,1,0,0,0,7,18
1037,591.086502,512,30108,32769,1,0,0,1,0,0,0,0,130
1038,591.6564900000002,512,30004,32769,1,0,0,1,0,0,0,8,2
1039,592.2264759999998,512,30000,32769,1,0,0,1,0,0,0,2,98
1040,592.79647,512,30000,32769,1,0,0,1,0,0,0,11,210
1041,593.366459,512,30179,32769,1,0,0,1,0,0,0,4,66
1042,593.936438,512,30165,32769,1,0,0,1,0,0,0,13,178
1043,594.50645,512,30159,32769,1,0,0,1,0,0,0,6,34
1044,595.076437,512,30151,32769,1,0,0,1,0,0,0,15,146
1045,595.646443,512,30141,32769,1,0,0,1,0,0,0,8,2
1046,596.216427,512,30136,32769,1,0,0,1,0,0,0,1,114
1047,596.786443,512,30130,32769,1,0,0,1,0,0,0,10,226
1048,597.356409,512,30124,32769,1,0,0,1,0,0,0,2,98
1049,597.926407,512,30118,32769,1,0,0,1,0,0,0,12,194
1050,598.4964160000002,512,30113,32769,1,0,0,1,0,0,0,5,50
1051,599.066407,512,30000,32769,1,0,0,1,0,0,0,14,162
1052,599.6363980000001,512,30000,32769,1,0,0,1,0,0,0,7,18
1053,600.206406,512,30000,32769,1,0,0,1,0,0,0,0,130
1054,600.776399,512,30000,32769,1,0,0,1,0,0,0,9,242
1055,601.346401,512,30000,32769,1,0,0,1,0,0,0,2,98
1056,601.916418,512,30000,32769,1,0,0,1,0,0,0,11,210
1057,602.486371,512,30000,32769,1,0,0,1,0,0,0,4,66
1058,603.0563950000002,512,30000,32769,1,0,0,1,0,0,0,12,194
1059,603.6263610000002,512,30000,32769,1,0,0,1,0,0,0,6,34
1060,604.196407,512,30000,32769,1,0,0,1,0,0,0,15,146
1061,604.76639,512,30000,32769,1,0,0,1,0,0,0,8,2
1062,605.336371,512,30000,32769,1,0,0,1,0,0,0,1,114
1063,605.9063629999997,512,30000,32769,1,0,0,1,0,0,0,10,226
1064,606.476356,512,30000,32769,1,0,0,1,0,0,0,3,82
1065,607.046369,512,30000,32769,1,0,0,1,0,0,0,12,194
1066,607.61633,512,30000,32769,1,0,0,1,0,0,0,5,50
1067,608.186361,512,30000,32769,1,0,0,1,0,0,0,14,162
1068,608.756332,512,30000,32769,1,0,0,1,0,0,0,6,34
1069,609.326337,512,30000,32769,1,0,0,1,0,0,0,0,130
1070,609.896299,512,30000,32769,1,0,0,1,0,0,0,9,242
1071,610.46632,512,30000,32769,1,0,0,1,0,0,0,2,98
1072,611.036306,512,30000,32769,1,0,0,1,0,0,0,11,210
1073,611.606304,512,30000,32769,1,0,0,1,0,0,0,4,66
1074,612.176297,512,30000,32769,1,0,0,1,0,0,0,13,178
1075,612.746311,512,30000,32769,1,0,0,1,0,0,0,6,34
1076,613.316311,512,30000,32769,1,0,0,1,0,0,0,15,146
1077,613.886299,512,30000,32769,1,0,0,1,0,0,0,8,2
1078,614.4562940000002,512,30000,32769,1,0,0,1,0,0,0,0,130
1079,615.026283,512,30000,32769,1,0,0,1,0,0,0,10,226
1080,615.596268,512,30000,32769,1,0,0,1,0,0,0,3,82
1081,616.166278,512,30000,32769,1,0,0,1,0,0,0,12,194
1082,616.736257,512,30000,32769,1,0,0,1,0,0,0,5,38
1083,617.306282,512,30000,32769,1,0,0,1,0,0,0,14,117
1084,617.876277,512,30000,32769,1,0,0,1,0,0,0,7,178
1085,618.44627,512,30000,32769,1,0,0,1,0,0,0,0,239
1086,619.016226,512,30000,32769,1,0,0,1,0,0,0,9,47
1087,619.586233,512,30000,32769,1,0,0,1,0,0,0,2,127
1088,620.156257,512,30000,32769,1,0,0,1,0,0,0,10,240
1089,620.726243,512,30000,32769,1,0,0,1,0,0,0,4,87
1090,621.296213,512,30000,32769,1,0,0,1,0,0,0,13,202
1091,621.8662469999998,512,30000,32769,1,0,0,1,0,0,0,6,81
1092,622.436229,512,30000,32769,1,0,0,1,0,0,0,15,193
1093,623.006217,512,30000,32769,1,0,0,1,0,0,0,8,243
1094,623.576223,512,30000,32769,1,0,0,1,0,0,0,1,238
1095,624.146229,512,30000,32769,1,0,0,1,0,0,0,10,89
1096,624.7162059999997,512,30000,32769,1,0,0,1,0,0,0,3,185
1097,625.286222,512,30000,32769,1,0,0,1,0,0,0,12,19
1098,625.856186,512,30000,32769,1,0,0,1,0,0,0,4,136
1099,626.426193,512,30000,32769,1,0,0,1,0,0,0,14,212
1100,626.996172,512,30000,32769,1,0,0,1,0,0,0,7,51
1101,627.5661610000002,512,30000,32769,1,0,0,1,0,0,0,0,141
1102,628.136159,512,30000,32769,1,0,0,1,0,0,0,9,229
1103,628.706164,512,30000,32769,1,0,0,1,0,0,0,2,62
1104,629.276146,512,30000,32769,1,0,0,1,0,0,0,11,156
1105,629.846181,512,30000,32769,1,0,0,1,0,0,0,4,253
1106,630.416153,512,30000,32769,1,0,0,1,0,0,0,13,88
1107,630.986165,512,30000,32769,1,0,0,1,0,0,0,6,191
1108,631.556126,512,30000,32769,1,0,0,1,0,0,0,14,63
1109,632.126138,512,30000,32769,1,0,0,1,0,0,0,8,159
1110,632.6961769999998,512,30000,32769,1,0,0,1,0,0,0,1,15
1111,633.2661469999998,512,30000,32769,1,0,0,1,0,0,0,10,127
1112,633.836104,512,30008,32769,1,0,0,1,0,0,0,3,239
1113,634.406113,512,30066,32769,1,0,0,1,0,0,0,12,95
1114,634.976088,512,30083,32769,1,0,0,1,0,0,0,5,207
1115,635.5461190000002,512,30082,32769,1,0,0,1,0,0,0,14,63
1116,636.116092,512,30082,32769,1,0,0,1,0,0,0,6,191
1117,636.6860839999998,512,30081,32769,1,0,0,1,0,0,0,0,31
1118,637.256078,512,30083,32769,1,0,0,1,0,0,0,8,159
1119,637.826103,512,30084,32769,1,0,0,1,0,0,0,2,255
1120,638.396083,512,30083,32769,1,0,0,1,0,0,0,11,111
1121,638.966091,512,30002,32769,1,0,0,1,0,0,0,4,223
1122,639.536067,512,30000,32769,1,0,0,1,0,0,0,13,79
1123,640.10607,512,30000,32769,1,0,0,1,0,0,0,6,191
1124,640.676086,512,30015,32769,1,0,0,1,0,0,0,15,47
1125,641.246073,512,30110,32769,1,0,0,1,0,0,0,8,159
1126,641.816054,512,30133,32769,1,0,0,1,0,0,0,0,31
1127,642.386074,512,30183,32769,1,0,0,1,0,0,0,10,127
1128,642.956052,512,30219,32769,1,0,0,1,0,0,0,2,23
1129,643.526032,512,30232,32769,1,0,0,1,0,0,0,12,164
1130,644.096017,512,30241,32769,1,0,0,1,0,0,0,5,64
1131,644.666015,512,30240,32769,1,0,0,1,0,0,0,14,163
1132,645.236039,512,30240,32769,1,0,0,1,0,0,0,6,81
1133,645.806021,512,30240,32769,1,0,0,1,0,0,0,0,225
1134,646.37602,512,30227,32769,1,0,0,1,0,0,0,9,125
1135,646.9460349999998,512,30133,32769,1,0,0,1,0,0,0,2,19
1136,647.515995,512,30000,32769,1,0,0,1,0,0,0,10,157
1137,648.0860240000002,512,30000,32769,1,0,0,1,0,0,0,4,250
1138,648.655973,512,30000,32769,1,0,0,1,0,0,0,12,114
1139,649.226007,512,30000,32769,1,0,0,1,0,0,0,6,203
1140,649.795984,512,30000,32769,1,0,0,1,0,0,0,15,52
1141,650.365963,512,30000,32769,1,0,0,1,0,0,0,8,154
1142,650.935995,512,30000,32769,1,0,0,1,0,0,0,0,13
1143,651.505988,512,30000,32769,1,0,0,1,0,0,0,10,89
1144,652.075946,512,30000,32769,1,0,0,1,0,0,0,2,193
1145,652.645974,512,30000,32769,1,0,0,1,0,0,0,12,254
1146,653.215948,512,30000,32769,1,0,0,1,0,0,0,4,126
1147,653.785975,512,30000,32769,1,0,0,1,0,0,0,14,220
1148,654.35594,512,30000,32769,1,0,0,1,0,0,0,6,63
1149,654.9259440000002,512,30000,32769,1,0,0,1,0,0,0,0,157
1150,655.495936,512,30000,32769,1,0,0,1,0,0,0,8,49
1151,656.065955,512,30000,32769,1,0,0,1,0,0,0,2,78
1152,656.635913,512,30000,32769,1,0,0,1,0,0,0,10,191
1153,657.2059019999998,512,30000,32769,1,0,0,1,0,0,0,4,24
1154,657.775915,512,30000,32769,1,0,0,1,0,0,0,12,111
1155,658.345942,512,30000,32769,1,0,0,0,0,0,0,6,248
1156,658.9158940000002,512,30000,32769,1,0,0,0,0,0,0,14,120
1157,659.485947,512,30000,32769,1,0,0,0,0,0,0,8,216
1158,660.055878,512,30000,32769,1,0,0,0,0,0,0,0,88
1159,660.625921,512,30000,32769,1,0,0,0,0,0,0,10,184
1160,661.195881,512,30000,32769,1,0,0,0,0,0,0,2,56
1161,661.765905,512,30000,32769,1,0,0,0,0,0,0,12,152
1162,662.335904,512,30000,32769,1,0,0,0,0,0,0,4,24
1163,662.905888,512,30000,32769,1,0,0,0,0,0,0,13,136
1164,663.4758730000002,512,30000,32769,1,0,0,0,0,0,0,6,248
1165,664.045907,512,30000,32769,1,0,0,0,0,0,0,0,88
1166,664.6158740000002,512,30000,32769,1,0,0,0,0,0,0,8,216
1167,665.1858639999998,512,30000,32769,1,0,0,0,0,0,0,1,72
1168,665.755857,512,30000,32769,1,0,0,0,0,0,0,10,184
1169,666.325847,512,30000,32769,1,0,0,0,0,0,0,4,24
1170,666.8958610000002,512,30000,32769,1,0,0,0,0,0,0,12,152
1171,667.4658400000002,512,30000,32769,1,0,0,0,0,0,0,6,248
1172,668.035817,512,30000,32769,1,0,0,0,0,0,0,14,120
1173,668.605813,512,30000,32769,1,0,0,0,0,0,0,7,232
1174,669.175813,512,30000,32769,1,0,0,0,0,0,0,0,88
1175,669.745842,512,30000,32769,1,0,0,0,0,0,0,10,184
1176,670.315816,512,30000,32769,1,0,0,0,0,0,0,2,56
1177,670.8858290000003,512,30000,32769,1,0,0,0,0,0,0,11,168
1178,671.455821,512,30000,32769,1,0,0,0,0,0,0,4,24
1179,672.025799,512,30000,32769,1,0,0,0,0,0,0,13,136
1180,672.5957940000002,512,30000,32769,1,0,0,0,0,0,0,6,248
1181,673.165788,512,30000,32769,1,0,0,0,0,0,0,0,88
1182,673.735766,512,30000,32769,1,0,0,0,0,0,0,8,216
1183,674.305783,512,30000,32769,1,0,0,0,0,0,0,1,72
1184,674.875758,512,30000,32769,1,0,0,0,0,0,0,10,184
1185,675.445786,512,30000,32769,1,0,0,0,0,0,0,3,40
1186,676.0157730000002,512,30000,32769,1,0,0,0,0,0,0,12,152
1187,676.585738,512,30000,32769,1,0,0,0,0,0,0,5,8
1188,677.15576,512,30000,32769,1,0,0,0,0,0,0,14,120
1189,677.725747,512,30000,32769,1,0,0,0,0,0,0,7,232
1190,678.295728,512,30000,32769,1,0,0,0,0,0,0,0,88
1191,678.86575,512,30000,32769,1,0,0,0,0,0,0,10,184
